score	id1	id2	blockString	subQuery
1	8736	8736	 [BLK]  [DES] the regions served by Toll Global Express	 [TRP] ?e0 region served Toll Global Express
1	8737	8737	 [BLK]  [DES] were directed by #entity1 [DES] movies [BLK]  [DES] the graduate of Burbank High School	 [TRP] ?e1 education Burbank High School (Burbank, California) [TRP] ?e0 film director ?e1
1	8738	8738	 [BLK]  [DES] labels [DES] are Victor Entertainment [DES] are Celluloid Records	 [TRP] ?e0 label Victor Entertainment [TRP] ?e0 label Celluloid Records
1	8739	8739	 [BLK]  [DES] some people working at #entity1 [BLK]  [DES] someplace [DES] owned by News Corp	 [TRP] ?e1 owner News Corp [TRP] ?e0 employer ?e1
1	8740	8740	 [BLK]  [DES] river [DES] eastern [DES] flows through western washington	 [TRP] ?e0 river Western Washington [TRP] ?e0 river Western Washington
1	8741	8741	 [BLK]  [DES] is Bertrada of Laon	 [TRP] ?e0 mother Bertrada of Laon
0	8742	8742	 [BLK]  [DES] the television show [DES] whose anchor is Josh Groban	 [TRP] ?e1 associated band Josh Groban
0	8743	8743	 [BLK]  [DES] the company [DES] founded in US [DES] created Visual Studio	 [TRP] <e0> Visualant founded by
0	8744	8744	 [BLK]  [DES] did #entity1 member swore her oath to [DES] has sons is Lohan Ratwatte [BLK]  [DES] parliament [DES] has sons is Lohan Ratwatte	 [TRP] ?e1 child Lohan Ratwatte [TRP] ?e0 other party ?e1
0	8745	8745	 [BLK]  [DES] are the academic interests of #entity1 [BLK]  [DES] the advisor of Paul Demiville	 [TRP] ?e1 nationalteam Paul Moukila [TRP] ?e0 result ?e1
0	8746	8746	 [BLK]  [DES] the academic areas [DES] covered by publications of SAGE	 [TRP] ?e0 location city SAGE Electrochromics
0	8747	8747	 [BLK]  [DES] places [DES] did the Schutzstaffels die	 [TRP] ?e0 location Schutzstaffel [TRP] ?e0 type place
1	8748	8748	 [BLK]  [DES] presidents of #entity1 [BLK]  [DES] the schools [DES] have queen noor of Jordan as one of them	 [TRP] ?e1 president Queen Noor of Jordan [TRP] ?e1 type school [TRP] ?e0 president ?e1
1	8749	8749	 [BLK]  [DES] the company [DES] products is #entity1 [BLK]  [DES] predecessor is Boeing Vertol CH-46 Sea Knight	 [TRP] ?e1 predecessor Boeing Vertol CH-46 Sea Knight [TRP] ?e0 product ?e1 [TRP] ?e0 type company
0	8750	8750	 [BLK]  [DES] Avangard Omsk's players [DES] played for	 [TRP] ?e0 Team Avangard Omsk
0	8751	8751	 [BLK]  [DES] people [DES] employed by the CNN	 [TRP] ?e1 country CNN
1	8752	8752	 [BLK]  [DES] the work [DES] illustrated by Hiroyuki Takei	 [TRP] ?e1 illustrator Hiroyuki Takei
0	8753	8753	 [BLK]  [DES] is Bertrada of Laon	 [TRP] ?e0 father Bertrada of Laon
0	8754	8754	 [BLK]  [DES] Purnima Banerjee is a member of	 [TRP] ?e1 party Purnima Banerjee
0	8755	8755	 [BLK]  [DES] the screen play of The Postman	 [TRP] ?e2 award The Postman
1	8756	8756	 [BLK]  [DES] river [DES] does Katima Mulilo Bridge cross	 [TRP] ?e0 crosses Katima Mulilo Bridge
0	8757	8757	 [BLK]  [DES] all the collaborators of #entity1 [BLK]  [DES] artist [DES] has collaborated with sanremo Music Festival	 [TRP] ?e1 associated acts Sanremo Music Festival [TRP] ?e0 occupation ?e1
1	8758	8758	 [BLK]  [DES] headquarters is New York	 [TRP] ?e1 headquarters New York
1	8759	8759	 [BLK]  [DES] have an ingredient from the Sapindales family [DES] food items	 [TRP] ?e0 order (taxonomy) Sapindales
0	8760	8760	 [BLK]  [DES] the single [DES] was the subsequent work of He's a Liar	 [TRP] ?e1 associated band Liars (band)
1	8761	8761	 [BLK]  [DES] are Monrow Carell Jr Children Hospital affiliated with [DES] Vanderbilt University Medical Center affiliated with	 [TRP] ?e0 affiliation Vanderbilt University Medical Center [TRP] ?e0 affiliation Monroe Carell Jr. Children's Hospital at Vanderbilt
1	8762	8762	 [BLK]  [DES] the Amazon River [DES] start in Arequipa Region	 [TRP] <http://dbpedia.org/resource/Amazon_River> source region Arequipa Region
1	8763	8763	 [BLK]  [DES] place [DES] is the birthplace of #entity1 [BLK]  [DES] Vijay Chavan [DES] Eka Lagnachi Teesri Goshta is located as well	 [TRP] ?e1 Location Eka Lagnachi Teesri Goshta [TRP] ?e0 place ?e1
1	8764	8764	 [BLK]  [DES] the president [DES] a tennis player held office before John W. Weeks	 [TRP] ?e0 President John W. Weeks [TRP] ?e0 type president
0	8765	8765	 [BLK]  [DES] states [DES] does the Pioneer corporation operate in	 [TRP] ?e0 operating income Pioneer Corporation
0	8766	8766	 [BLK]  [DES] is the headquarters of #entity1 [BLK]  [DES] public transit system [DES] owns the American Boulevard(Metro Transit station) located	 [TRP] ?e1 address American Boulevard (Metro Transit station) [TRP] ?e0 headquarters ?e1
1	8767	8767	 [BLK]  [DES] the schools [DES] have queen noor of Jordan as one of them	 [TRP] ?e1 president Queen Noor of Jordan [TRP] ?e1 type school
0	8768	8768	 [BLK]  [DES] the clubs [DES] participating in #entity2 [BLK]  [DES] the Premier leagues of ' 14	 [TRP] ?e2 league National Premier Leagues NSW [TRP] ?e1 manager club ?e2
0	8769	8769	 [BLK]  [DES] were the opponents of employees of Henry Howard , the Northampton Earl	 [TRP] ?e0 short description Henry Howard (historian)
0	8770	8770	 [BLK]  [DES] people [DES] live in Wilton , Connecticut	 [TRP] ?e0 resides Connecticut
0	8771	8771	 [BLK]  [DES] is the singer of #entity1 [BLK]  [DES] the album [DES] has a song Me [DES] has My arrow	 [TRP] ?e1 album It's Me (song) [TRP] ?e1 type album [TRP] ?e0 performer ?e1
1	8772	8772	 [BLK]  [DES] were the first drivers in #entity1 [BLK]  [DES] Grand Prixes [DES] the first team was Scuderia Ferrari	 [TRP] ?e1 first team Scuderia Ferrari [TRP] ?e0 first driver ?e1
0	8773	8773	 [BLK]  [DES] Wickramabahu Central College(National School) and [DES] of Vesak	 [TRP] ?e1 location Wickramabahu Central College (National School)
1	8774	8774	 [BLK]  [DES] the movies [DES] music is give by Laurie Johnson [DES] edited by Anthony Harvey	 [TRP] ?e0 editing Anthony Harvey [TRP] ?e0 music Laurie Johnson [TRP] ?e0 type movie
1	8775	8775	 [BLK]  [DES] Name #entity1 [DES] is Anthony Harvey [DES]  [BLK]  [DES] the movie [DES] whose director is Stanley Kubrick [DES] whose director is editor	 [TRP] ?e1 director Stanley Kubrick [TRP] ?e0 name ?e1
0	8776	8776	 [BLK]  [DES] the people [DES] has POD as Redding , Connecticut	 [TRP] ?e1 capital Connecticut
0	8777	8777	 [BLK]  [DES] the show [DES] consist of Jennifer Lopez [DES] consist of Randy Jackson	 [TRP] ?e0 members Randy Jackson (The Jacksons)
0	8778	8778	 [BLK]  [DES] the different religions [DES] followed by Second Lieutenants in military	 [TRP] ?e0 short description Bad Lieutenants
1	8779	8779	 [BLK]  [DES] the rugby players [DES] whose school is Michaelhouse	 [TRP] ?e1 school Michaelhouse
1	8780	8780	 [BLK]  [DES] is the editor of Hearth [DES] is the editor of Home	 [TRP] ?e0 editor Hearth and Home
1	8781	8781	 [BLK]  [DES] the military unit [DES] is structured like the Marine Aircraft Group 13	 [TRP] ?e1 command structure Marine Aircraft Group 13
0	8782	8782	 [BLK]  [DES] someone [DES] working in Cockroach Labs	 [TRP] ?e1 founded by Cockroach Labs
1	8783	8783	 [BLK]  [DES] band [DES] made #entity1 , and has collaborated with Blayse in the past [BLK]  [DES] the song Take me There	 [TRP] ?e0 associated band Blayse [TRP] ?e0 musical artist Take Me There (Blackstreet & Mýa song)
0	8784	8784	 [BLK]  [DES] place [DES] Henri Putz fought	 [TRP] ?e1 placeofburial Henri Putz
0	8785	8785	 [BLK]  [DES] the river [DES] whose origin is North-Western Province , Zambia	 [TRP] ?e0 region North-Western Province, Zambia
0	8786	8786	 [BLK]  [DES] is #entity1 situated [BLK]  [DES] the arena of WPC Dynamo Moscow	 [TRP] ?e1 arena WPC Dynamo Moscow [TRP] ?e0 location ?e1
0	8787	8787	 [BLK]  [DES] is the source country of #entity1 [BLK]  [DES] Water resources managemnt in EL Salvador [DES] the land of Jos MAra Orellana	 [TRP] ?e1 discipline Water resources [TRP] ?e0 country ?e1
0	8788	8788	 [BLK]  [DES] airlines have flights [DES] also fly to Birmingham	 [TRP] ?e1 area Birmingham
0	8789	8789	 [BLK]  [DES] sects [DES] whose parent is Thelred the Unready [DES] the aristocrat venerated	 [TRP] ?e0 religion Æthelred the Unready
1	8790	8790	 [BLK]  [DES] license of the Microsoft Office Picture Manager [DES] the product of the Apple Productivity Experience Group [DES] 	 [TRP] ?e0 product Apple Productivity Experience Group [TRP] ?e0 license Microsoft Office Picture Manager
0	8791	8791	 [BLK]  [DES] the TV [DES] #entity2 Makes 3 [BLK]  [DES] Episodes [DES] whose #entity3 Mama [BLK]  [DES] music [DES] done by Mama	 [TRP] ?e3 city Mama (magazine) [TRP] ?e2 home town ?e3 [TRP] ?e1 occupation ?e2
0	8792	8792	 [BLK]  [DES] was WiZeefa founded	 [TRP] ?e0 type WiZeefa
0	8793	8793	 [BLK]  [DES] are some awards given to #entity1 [BLK]  [DES] people [DES] were born in sweden	 [TRP] ?e1 country Sweden [TRP] ?e0 alma mater ?e1
0	8794	8794	 [BLK]  [DES] subject [DES] does WTJC-LP air	 [TRP] ?e0 airdate WTJC-LP
0	8795	8795	 [BLK]  [DES] athletics of Jaimatu Muslim Mindano [DES] is same as #entity1 [BLK]  [DES] the genre of the Fritz Chess	 [TRP] ?e1 genre Fritz Chess [TRP] ?e0 discipline ?e1
0	8796	8796	 [BLK]  [DES] the non profit organization [DES] has Hilary Clinton as a key person	 [TRP] ?e1 key person Hilary Bradt
0	8797	8797	 [BLK]  [DES] people [DES] are buried in the Mausoleum of Augustus	 [TRP] ?e0 lat min Mausoleum of Augustus
0	8798	8798	 [BLK]  [DES] 's the religion of #entity1 [BLK]  [DES] the winner of china election of 2008	 [TRP] ?e1 region China [TRP] ?e0 religious affiliation ?e1
1	8799	8799	 [BLK]  [DES] a city [DES] Oakland Athletics were the tenants	 [TRP] ?e1 tenant Oakland Athletics
0	8800	8800	 [BLK]  [DES] play cricket	 [TRP] ?e1 sport Cricket
1	8801	8801	 [BLK]  [DES] headcoach of Marquette Golden Eagles men [DES] the coach of Marquette Golden Eagles team [DES] basketball team, 2008-09	 [TRP] ?e0 coach 2008–09 Marquette Golden Eagles men's basketball team [TRP] ?e0 headcoach 2012–13 Marquette Golden Eagles men's basketball team
0	8802	8802	 [BLK]  [DES] are #entity1 for [BLK]  [DES] countries [DES] History of Trier principal to	 [TRP] ?e1 capital History of Trier [TRP] ?e1 type country [TRP] ?e0 currency ?e1
0	8803	8803	 [BLK]  [DES] country's people [DES] work in the Birdman enterprises	 [TRP] ?e0 key people Birdman Enterprises
1	8804	8804	 [BLK]  [DES] were the first drivers in #entity1 [BLK]  [DES] the grand prix [DES] took place at Autodromo Enzo e Dino Ferrari	 [TRP] ?e1 location Autodromo Enzo e Dino Ferrari [TRP] ?e0 First Driver ?e1
0	8805	8805	 [BLK]  [DES] is manufactured by #entity1 [BLK]  [DES] a company [DES] founded by Akio Morita	 [TRP] ?e1 founder Akio Morita [TRP] ?e0 product ?e1
1	8806	8806	 [BLK]  [DES] is the nationality of #entity1 [BLK]  [DES] the chancellor [DES] was served by Michael Mayr	 [TRP] ?e1 chancellor Michael Mayr [TRP] ?e1 type chancellor [TRP] ?e0 nationality ?e1
1	8807	8807	 [BLK]  [DES] did ed podolak go to high school	 [TRP] ?e0 high school Ed Podolak
0	8808	8808	 [BLK]  [DES] is the origin of Filbert's Old Time Root Beer	 [TRP] ?e0 type Root beer
1	8809	8809	 [BLK]  [DES] is the assembly of Caterpillar 797	 [TRP] ?e0 assembly Caterpillar 797F
0	8810	8810	 [BLK]  [DES] people [DES] are in the Malaysian [DES] are in the Chinese association	 [TRP] ?e1 headquarters Chinese Chess Association
0	8811	8811	 [BLK]  [DES] were some governmental heads in Nazi Germany	 [TRP] ?e0 country Nazi Germany
0	8812	8812	 [BLK]  [DES] company [DES] is located in Harris County , Texas	 [TRP] ?e0 location city Texas
1	8813	8813	 [BLK]  [DES] the basketball team [DES] is coached by Louis Dunbar [DES] has president as Jeff Munn	 [TRP] ?e0 President Jeff Munn [TRP] ?e0 coach Louis Dunbar
0	8814	8814	 [BLK]  [DES] things [DES] have founded place as United States [DES] have founded place as New Mexico	 [TRP] ?e0 place of military conflict United States [TRP] ?e0 place New Mexico Territory
1	8815	8815	 [BLK]  [DES] the television show [DES] whose anchor is Josh Groban	 [TRP] ?e1 presenter Josh Groban
1	8816	8816	 [BLK]  [DES] the television show [DES] whose previous work is The Spirit of Christmas(short film)	 [TRP] ?e0 previous work The Spirit of Christmas (short film) [TRP] ?e0 type television show
0	8817	8817	 [BLK]  [DES] politician [DES] is currently ruling over Rishkiesh	 [TRP] ?e0 coordinates region Pishkesh
0	8818	8818	 [BLK]  [DES] youth clubs [DES] have Camp Nou as their homeground	 [TRP] ?e1 home stadium Camp Nou
0	8819	8819	 [BLK]  [DES] is the place of #entity1 [BLK]  [DES] birth of #entity2 [BLK]  [DES] the jockey [DES] breeded De La Rose	 [TRP] ?e2 breeder De La Rose [TRP] ?e1 birth place ?e2 [TRP] ?e0 place ?e1
1	8820	8820	 [BLK]  [DES] the software [DES] serves the platform for King's Quest VI	 [TRP] ?e1 computing platform King's Quest VI
1	8821	8821	 [BLK]  [DES] are some players of England national football team	 [TRP] ?e0 nationalteam England national football team
1	8822	8822	 [BLK]  [DES] are all the prizes won by #entity1 [BLK]  [DES] the writer of A Grand Day Out	 [TRP] ?e1 writer A Grand Day Out [TRP] ?e0 award ?e1
0	8823	8823	 [BLK]  [DES] the foods [DES] have one of the ingredient	 [TRP] <e1> Pork rind ingredient
1	8824	8824	 [BLK]  [DES] the senator [DES] is #entity2 [BLK]  [DES] the successor of Warren Magnuson	 [TRP] ?e1 successor Warren Magnuson
0	8825	8825	 [BLK]  [DES] the president [DES] a tennis player held office before John W. Weeks	 [TRP] ?e0 occupation John W. Weeks
0	8826	8826	 [BLK]  [DES] company [DES] owns #entity1 [BLK]  [DES] the airlines [DES] whose hub is in Dubai	 [TRP] ?e1 subsidiary Dubai [TRP] ?e0 parent company ?e1
0	8827	8827	 [BLK]  [DES] things [DES] have founded place as United States [DES] have founded place as New Mexico	 [TRP] ?e0 place United States [TRP] ?e0 place New Mexico
1	8828	8828	 [BLK]  [DES] country [DES] AH141 highway is a part of	 [TRP] ?e0 county AH141
0	8829	8829	 [BLK]  [DES] people [DES] have written for Gangan Comics	 [TRP] ?e0 image file Gangan Comics
1	8830	8830	 [BLK]  [DES] associated band of the Teddy Riley [DES] the performer of the Before I Let You Go [DES] 	 [TRP] ?e0 associated band Teddy Riley [TRP] ?e0 Artist Before I Let You Go
0	8831	8831	 [BLK]  [DES] the different alma maters of #entity1 [BLK]  [DES] people [DES] employed by the CNN	 [TRP] ?e1 occupation CNN [TRP] ?e0 alma mater ?e1
0	8832	8832	 [BLK]  [DES] have been made in #entity1 [BLK]  [DES] the state [DES] whose capital is Boston	 [TRP] ?e1 capital Boston [TRP] ?e0 city ?e1
1	8833	8833	 [BLK]  [DES] a count on associates of Johnny Cash	 [TRP] ?e0 associated acts Johnny Cash
0	8834	8834	 [BLK]  [DES] are the mountains in the Sequoia National Park	 [TRP] ?e0 source mountain Sequoia National Park
1	8835	8835	 [BLK]  [DES] is the mascot of #entity1 [BLK]  [DES] the alma mater of Deborah Crombie	 [TRP] ?e1 alma mater Deborah Crombie [TRP] ?e0 mascot ?e1
1	8836	8836	 [BLK]  [DES] hold stocks in #entity1 [BLK]  [DES] the bank [DES] is located at 731 Lexington Avenue	 [TRP] ?e1 location city 731 Lexington Avenue [TRP] ?e0 owner ?e1
0	8837	8837	 [BLK]  [DES] music artists [DES] were associated with Albert Ayler	 [TRP] ?e1 performer Albert Ayler
0	8838	8838	 [BLK]  [DES] is the architect of Red House , London	 [TRP] ?e0 architect Red House (Manhattan)
1	8839	8839	 [BLK]  [DES] is the local authority of Liverpool Institute High School for Boys	 [TRP] ?e0 local authority Liverpool Institute High School for Boys
1	8840	8840	 [BLK]  [DES] the rivers [DES] ending in lake washington	 [TRP] ?e1 river mouth Lake Washington
0	8841	8841	 [BLK]  [DES] as [DES] of Miami	 [TRP] ?e1 fighting out of Miami
0	8842	8842	 [BLK]  [DES] the mating habits of earthbound humans	 [TRP] ?e1 starring Earthbound (1981 film)
0	8843	8843	 [BLK]  [DES] the award [DES] is presented by Swedish Academy	 [TRP] ?e0 award Swedish Academy
1	8844	8844	 [BLK]  [DES] historic places [DES] architect [DES] Stanford White	 [TRP] <e1> Stanford White architect
0	8845	8845	 [BLK]  [DES] places where Kurt Vonnegut Memorial Library exists [DES] did Louis LeCocq die	 [TRP] ?e1 PLACE OF DEATH Louis LeCocq [TRP] ?e1 Location Kurt Vonnegut Memorial Library
0	8846	8846	 [BLK]  [DES] have developed cross platformed softwares [DES] companies	 [TRP] ?e0 operating system Cross-platform [TRP] ?e0 type company
1	8847	8847	 [BLK]  [DES] sports team [DES] arena is The Palace of Auburn Hills	 [TRP] ?e0 arena The Palace of Auburn Hills [TRP] ?e0 type sports team
1	8848	8848	 [BLK]  [DES] organisation [DES] has superintendent as Lieutenant general(United States)	 [TRP] ?e0 superintendent Lieutenant general (United States) [TRP] ?e0 type organisation
0	8849	8849	 [BLK]  [DES] are some movies written by British writers	 [TRP] ?e0 nationality Britishness
1	8850	8850	 [BLK]  [DES] has rented #entity1 [BLK]  [DES] the stadiums [DES] owned by Toronto	 [TRP] ?e1 owner Toronto [TRP] ?e1 type stadium [TRP] ?e0 tenant ?e1
0	8851	8851	 [BLK]  [DES] were robert sarvis [DES] JAck Ryan nominated for	 [TRP] ?e0 incumbent Jack Ryan (politician)
0	8852	8852	 [BLK]  [DES] the movies [DES] whose music is composed by Walter Scharf	 [TRP] ?e1 music composer Walter Scharf
0	8853	8853	 [BLK]  [DES] part of the US political framework [DES] did Arthur Bagby serve [DES] Thomas H hicks serve	 [TRP] ?e0 predecessor Arthur P. Bagby
0	8854	8854	 [BLK]  [DES] that river [DES] whose source gets water from the Shannon cave	 [TRP] ?e0 Location Shannon Cave
1	8855	8855	 [BLK]  [DES] things [DES] are aired on BBC HD	 [TRP] ?e0 network BBC HD
0	8856	8856	 [BLK]  [DES] the stadiums [DES] owned by toronto	 [TRP] ?e1 stadium Toronto
0	8857	8857	 [BLK]  [DES] county of New York city [DES] does the Tremount Avenue street belong	 [TRP] ?e0 location city New York
1	8858	8858	 [BLK]  [DES] teams [DES] have rented #entity1 [BLK]  [DES] the stadium [DES] used by Raptors 905	 [TRP] ?e1 tenant Raptors 905 [TRP] ?e1 type stadium [TRP] ?e0 tenant ?e1
1	8859	8859	 [BLK]  [DES] the movies [DES] whose director of photography is Jordan Cronenweth	 [TRP] ?e0 cinematography Jordan Cronenweth
1	8860	8860	 [BLK]  [DES] is the builder of #entity1 [BLK]  [DES] the bridge [DES] owned by Tabriz	 [TRP] ?e1 owner Tabriz [TRP] ?e1 type bridge [TRP] ?e0 builder ?e1
0	8861	8861	 [BLK]  [DES] are some movies written by British writers	 [TRP] ?e0 ideology Britishness
0	8862	8862	 [BLK]  [DES] person [DES] won Screen actors Guild Life Time Achievement award [DES] has resting place in Palo Alto , California	 [TRP] ?e0 home town California
1	8863	8863	 [BLK]  [DES] the time [DES] when the opponent of Benjamin Spock held office	 [TRP] ?e1 opponent Benjamin Spock
0	8864	8864	 [BLK]  [DES] the people [DES] whose residence is Beverly Hills , California	 [TRP] ?e0 writer Beverly Hills (song)
0	8865	8865	 [BLK]  [DES] do#entity1 live [BLK]  [DES] the stockholders of Pathaninaikos F.C	 [TRP] ?e1 owner Paykan F.C. [TRP] ?e0 revenue ?e1
0	8866	8866	 [BLK]  [DES] places does #entity1 [DES] head office is located at the Gatwick Airport [BLK]  [DES] airlines fly [DES] head office is located at the Gatwick Airport	 [TRP] ?e1 Location Gatwick Airport [TRP] ?e0 location ?e1 [TRP] ?e0 Location Gatwick Airport
0	8867	8867	 [BLK]  [DES] creator of Theme Time Radio Hour [DES] has also given #entity1 [BLK]  [DES] the musical score of the The Times They Are a-Changin '(musical)	 [TRP] ?e1 associated musical artist The Color Changin' Click [TRP] ?e0 associated band ?e1
1	8868	8868	 [BLK]  [DES] sports [DES] are played in schools in Vashi	 [TRP] ?e0 city Vashi
0	8869	8869	 [BLK]  [DES] is the base currency of #entity1 [BLK]  [DES] the Benelux [DES] is used in Republic of Montenegro	 [TRP] ?e1 currency Republic of Montenegro (1992–2006) [TRP] ?e0 currency ?e1
0	8870	8870	 [BLK]  [DES] is the place of Death of Richard heron	 [TRP] ?e0 death place Patrick Heron
0	8871	8871	 [BLK]  [DES] the company [DES] runs #entity2 in minnesota [BLK]  [DES] the Metro Blue Line	 [TRP] ?e1 is part of Metro Blue Line (Minnesota)
0	8872	8872	 [BLK]  [DES] person [DES] won Screen actors Guild Life Time Achievement award [DES] has resting place in Palo Alto , California	 [TRP] ?e0 hometown California
0	8873	8873	 [BLK]  [DES] cars [DES] succeeded #entity1 [BLK]  [DES] the cars [DES] were similar to Cadillac Fleetwood	 [TRP] ?e1 vehicle Cadillac Fleetwood [TRP] ?e0 vehicle ?e1
0	8874	8874	 [BLK]  [DES] manages #entity1 [BLK]  [DES] the operator of Norman Park Branch , CTA	 [TRP] ?e1 operator Normal Park branch (CTA) [TRP] ?e0 image size ?e1
1	8875	8875	 [BLK]  [DES] the city [DES] whose province is Metropolitan City of Venice [DES] has leader as Luigi Brugnaro	 [TRP] ?e0 province Metropolitan City of Venice [TRP] ?e0 leader name Luigi Brugnaro
1	8876	8876	 [BLK]  [DES] movies such [DES] music is by Raamlaxman	 [TRP] ?e1 music Raamlaxman
0	8877	8877	 [BLK]  [DES] the sports played at #entity1 [BLK]  [DES] universities [DES] located in Urban Areas	 [TRP] ?e1 type Urban areas of New Zealand [TRP] ?e0 stadium ?e1
0	8878	8878	 [BLK]  [DES] the winner of china election of 2008	 [TRP] ?e1 region China
1	8879	8879	 [BLK]  [DES] teams [DES] was Garry Unger in , previously	 [TRP] ?e0 former team Garry Unger
0	8880	8880	 [BLK]  [DES] Which of #entity1 , was christine rolfes born in [BLK]  [DES] the continents [DES] Digitalb worked in	 [TRP] ?e1 occupation Digit-Alb [TRP] ?e0 birth place ?e1
0	8881	8881	 [BLK]  [DES] the airlines [DES] whose hub is in Dubai	 [TRP] ?e1 subdivision type Dubai
1	8882	8882	 [BLK]  [DES] the plays [DES] has #entity2 [BLK]  [DES] a characters [DES] name Joker(comics)	 [TRP] ?e1 characters Joker (comics) [TRP] ?e1 type play
1	8883	8883	 [BLK]  [DES] city [DES] is Corringham railway station located	 [TRP] ?e0 location Corringham railway station
1	8884	8884	 [BLK]  [DES] developed #entity1 [BLK]  [DES] the programming languages [DES] designed by Rob Pike	 [TRP] ?e1 designer Rob Pike [TRP] ?e0 developer ?e1
0	8885	8885	 [BLK]  [DES] politician [DES] constituency is led by the SF Board of Supervisors	 [TRP] ?e0 active years end date SF Hydro
0	8886	8886	 [BLK]  [DES] the team [DES] whose manager is Dimitris Terezopoulos	 [TRP] ?e1 current member Dimitris Rizos
1	8887	8887	 [BLK]  [DES] the wine regions of Bogdanua	 [TRP] ?e0 wine region Bogdanuša
1	8888	8888	 [BLK]  [DES] the events [DES] took place in Sandusky County , Ohio	 [TRP] ?e1 place Ohio [TRP] ?e1 type event
1	8889	8889	 [BLK]  [DES] is the Team Name of the Cristo Rey Jesuit High School(Chicago) [DES] is the nickname of the Lyons Township High School	 [TRP] ?e0 Nickname Lyons Township High School [TRP] ?e0 Team Name  Cristo Rey Jesuit High School (Chicago)
1	8890	8890	 [BLK]  [DES] cities [DES] were in #entity1 [BLK]  [DES] TV Show [DES] came after The Ultimate Fighter : Brazil 2	 [TRP] ?e1 city  The Ultimate Fighter: Brazil 2 [TRP] ?e0 city  ?e1
1	8891	8891	 [BLK]  [DES] work [DES] directed by Orson Welles [DES] distributed by RKO Pictures	 [TRP] ?e0 distributor RKO Pictures [TRP] ?e0 director Orson Welles
0	8892	8892	 [BLK]  [DES] coach of Marquette Golden Eagles men [DES] the head coach of Virginia Tech Hokies men's basketball team [DES] basketball team	 [TRP] ?e0 team Marquette Golden Eagles men's basketball
0	8893	8893	 [BLK]  [DES] the resting place of #entity1 [BLK]  [DES] the people [DES] served in Norwalk Trainband	 [TRP] ?e1 location Norwalk Islands [TRP] ?e0 restingplace ?e1
0	8894	8894	 [BLK]  [DES] gadgets [DES] are made by companies of New Taipei City	 [TRP] ?e0 death place New Taipei City
0	8895	8895	 [BLK]  [DES] people [DES] are in the England national football team	 [TRP] ?e0 Association England national football team
0	8896	8896	 [BLK]  [DES] source of Water resources management in El Salvador [DES] the nation of the Sierra del Merendn [DES] 	 [TRP] ?e0 source Water resources management in El Salvador
0	8897	8897	 [BLK]  [DES] have been written by #entity1 [DES] other important things [BLK]  [DES] the creator of Stuart Alan Jones	 [TRP] ?e1 creator (agent) Stuart Alan Jones [TRP] ?e0 writer ?e1
0	8898	8898	 [BLK]  [DES] the stuff [DES] designed by the Brunei government	 [TRP] ?e1 starring Human Stuff
1	8899	8899	 [BLK]  [DES] the public transit system [DES] is the section of Red Ahead	 [TRP] ?e1 operator Red Ahead
0	8900	8900	 [BLK]  [DES] cities [DES] have #entity1 [BLK]  [DES] river one of [DES] Tributary is the Missouri's big spring	 [TRP] ?e0 mouth mountain Missouri
0	8901	8901	 [BLK]  [DES] can I find #entity1 [BLK]  [DES] things [DES] run by the maritime museum of San Diego	 [TRP] ?e1 location Maritime Museum of San Diego [TRP] ?e0 location ?e1
0	8902	8902	 [BLK]  [DES] founded the city at #entity1 [BLK]  [DES] the end of the Pittsburgh Line route	 [TRP] ?e1 route end Pittsburgh Line [TRP] ?e0 city  ?e1
0	8903	8903	 [BLK]  [DES] the bank [DES] Fabio Mercurio works	 [TRP] ?e1 alma mater Fabio Mercurio
1	8904	8904	 [BLK]  [DES] the founder of Walt Disney Records	 [TRP] ?e1 founder Walt Disney Records
0	8905	8905	 [BLK]  [DES] the one [DES] had Yasmin Paige in them	 [TRP] ?e1 occupation Yasmin Paige
0	8906	8906	 [BLK]  [DES] the participants of the NBA	 [TRP] ?e0 sat chan  NBA TV
0	8907	8907	 [BLK]  [DES] US state [DES] gave us Brian Deegan [DES] gave us Harold Lyold	 [TRP] ?e0 first year Brian Deegan (rider)
0	8908	8908	 [BLK]  [DES] Music for what was made by someone who died of a cardiovascular disease	 [TRP] ?e0 cause Cardiovascular disease
1	8909	8909	 [BLK]  [DES] airlines fly into the Gimhae International Airport	 [TRP] ?e0 target airport Gimhae International Airport
0	8910	8910	 [BLK]  [DES] the silver medalist at the 1956 Summer Olympics	 [TRP] ?e3 number of silver medals won Italy at the 1956 Summer Olympics
1	8911	8911	 [BLK]  [DES] does #entity1 tracks start [DES] ends in Kazan [BLK]  [DES] railway [DES] ends in Kazan	 [TRP] ?e1 end Kazan [TRP] ?e0 start ?e1
1	8912	8912	 [BLK]  [DES] basketball team [DES] coach is Kurt Rambis	 [TRP] ?e0 coach Kurt Rambis [TRP] ?e0 type basketball team
0	8913	8913	 [BLK]  [DES] writer of A literary Nightmare [DES] also extended #entity1 [BLK]  [DES] the work of The Apple tree	 [TRP] ?e1 productions The Apple Tree [TRP] ?e0 occupation ?e1
0	8914	8914	 [BLK]  [DES] Episodes [DES] whose #entity3 Mama [BLK]  [DES] music [DES] done by Mama	 [TRP] ?e3 city Mama (magazine) [TRP] ?e2 home town ?e3
0	8915	8915	 [BLK]  [DES] the creator of A Barrel of Laughs , a Vale of Tears won	 [TRP] ?e1 content Barrel
