score	id1	id2	blockString	subQuery
1	7294	7294	Which [BLK]  [DES] the album [DES] has the song I Can't Change the World	UNKNOWN  [TRP] ?e1 album I Can't Change the World
0	7295	7295	Which [BLK]  [DES] Puerto Ricons [DES] won	COMMON  [TRP] e1 Puerto Rico award
1	7296	7296	Which [BLK]  [DES] is the drafted team of #entity1Which [BLK]  [DES] the people [DES] expected to join toronto marlies	COMMON  [TRP] ?e1 prospect team Toronto Marlies [TRP] ?e0 draft team ?e1
0	7297	7297	Which [BLK]  [DES] the district [DES] the Beckler River flows	UNKNOWN  [TRP] ?e1 river mouth Beckler River
1	7298	7298	Which [BLK]  [DES] basketball team [DES] coach is Kurt Rambis	COMMON  [TRP] ?e0 coach Kurt Rambis [TRP] ?e0 type basketball team
0	7299	7299	Where [BLK]  [DES] was the person born #entity1Which [BLK]  [DES] whose successor was Le Hong Phong	COMMON  [TRP] ?e1 death place Đặng Phong [TRP] ?e0 state of origin ?e1
0	7300	7300	Which [BLK]  [DES] is the label of #entity1Which [BLK]  [DES] the album [DES] whose previous work is Waterfall	COMMON  [TRP] ?e1 writer The Waterfall [TRP] ?e0 film director ?e1
1	7301	7301	Which [BLK]  [DES] the city [DES] served by Juhu Aerodrome	COMMON  [TRP] ?e0 city Juhu Aerodrome [TRP] ?e0 type city
0	7302	7302	How [BLK]  [DES] areas [DES] are led by Willem Alexander	LIST  [TRP] ?e0 resultyears Willem Mandigers
1	7303	7303	Who [BLK]  [DES] are the stars of #entity1Which [BLK]  [DES] the movies [DES] are distributed by Artisan Entertainment	COMMON  [TRP] ?e1 distributor Artisan Entertainment [TRP] ?e0 starring ?e1
1	7304	7304	Which [BLK]  [DES] band [DES] was Roger waters in	COMMON  [TRP] ?e0 associated band Roger Waters
0	7305	7305	Which [BLK]  [DES] the device [DES] successor is #entity1Which [BLK]  [DES] cpu is by AMD	COMMON  [TRP] ?e1 predecessor AMD K8 [TRP] ?e0 successor ?e1
0	7306	7306	Which [BLK]  [DES] the TV show [DES] whose network is NBC [DES] is the subsequent work of Fraiser	COMMON  [TRP] ?e0 network NBC
0	7307	7307	Who [BLK]  [DES] is the producer of #entity1Which [BLK]  [DES] the single [DES] was the subsequent work of He's a Liar	COMMON  [TRP] ?e1 country Liar (novel) [TRP] ?e0 production ?e1
1	7308	7308	Which [BLK]  [DES] the television show [DES] whose theme music is by Primus	COMMON  [TRP] ?e0 theme music composer Primus (band) [TRP] ?e0 type television show
0	7309	7309	Which [BLK]  [DES] creator of Theme Time Radio Hour [DES] has also given #entity1Which [BLK]  [DES] the musical score of the The Times They Are a-Changin '(musical)	COMMON  [TRP] ?e1 producer No Changin' Us [TRP] ?e0 occupation ?e1
0	7310	7310	Which [BLK]  [DES] is the draft team of #entity1Which [BLK]  [DES] the ice hockey players [DES] whose position is Centre	COMMON  [TRP] ?e1 opponent Centre College [TRP] ?e0 Team ?e1
0	7311	7311	Which [BLK]  [DES] location of INKAS [DES] the location of T.I. Ahmadiyya Senior High School , Kumasi [DES] 	COMMON  [TRP] ?e0 location city INKAS
0	7312	7312	Which [BLK]  [DES] animator of Tommy Ticker [DES] the director of The Haunted house [DES] Tooth	COMMON  [TRP] ?e0 film director The Haunted House (1982 film)
0	7313	7313	Where [BLK]  [DES] is the residence of #entity1Which [BLK]  [DES] the governor of Bangkok	COMMON  [TRP] ?e1 province Bangkok [TRP] ?e0 address ?e1
1	7314	7314	Which [BLK]  [DES] regions served by #entity1Which [BLK]  [DES] the companies [DES] also serves Australia	COUNT  [TRP] ?e1 region served Australia [TRP] ?e0 region served ?e1
0	7315	7315	Which [BLK]  [DES] the badminton player [DES] #entity3 doublesWhich [BLK]  [DES] the bronze medalist of Badminton at the 2012 Summer [DES] Olympics Women's doubles	UNKNOWN  [TRP] ?e3 athletics Badminton [TRP] ?e2 colour ?e3
1	7316	7316	Which [BLK]  [DES] animator of the The Skeleton Dance [DES] the director of The Haunted House(1929 film) [DES] 	COMMON  [TRP] ?e0 film director The Haunted House (1929 film) [TRP] ?e0 animator The Skeleton Dance
1	7317	7317	Which [BLK]  [DES] TV shows [DES] network [DES] known as the CW	COMMON  [TRP] ?e0 network The CW
0	7318	7318	Which [BLK]  [DES] the home stadium of FC Spartak Moscow season [DES] 2011-12	COMMON  [TRP] ?e0 home stadium 2014–15 FC Spartak Moscow season
0	7319	7319	Which [BLK]  [DES] the office holder [DES] whose theatre is Siege of Fort Recovery [DES] belongs to Indian territory branch	COMMON  [TRP] ?e0 Location Indian Territory
0	7320	7320	Where [BLK]  [DES] the children of Ashot Grashi employed at	COMMON  [TRP] ?e0 leader Ashot Ghulian
0	7321	7321	How [BLK]  [DES] leagues [DES] have used the O.co Coliseum	COUNT  [TRP] ?e0 stadium Moncton Coliseum
1	7322	7322	Which [BLK]  [DES] the television shows [DES] whose composer is Stewart Copeland	COMMON  [TRP] ?e0 composer Stewart Copeland [TRP] ?e0 type television show
0	7323	7323	Which [BLK]  [DES] department [DES] does Raymond Baldwin work	COMMON  [TRP] ?e0 alma mater Raymond E. Baldwin
0	7324	7324	Which [BLK]  [DES] the pupils of Laureano Ibarra	UNKNOWN  [TRP] ?e1 country Laureano Ibarra
1	7325	7325	Which [BLK]  [DES] title of Zaman Shah Durrani [DES] the nationality of Salahuddin [DES] 	COMMON  [TRP] ?e0 title Zaman Shah Durrani
0	7326	7326	Which [BLK]  [DES] some musicians [DES] have worked with Dean Ambrose	COMMON  [TRP] ?e0 trainer Dean Ambrose
1	7327	7327	Who [BLK]  [DES] the person [DES] whose parent is Ptolemy XII Auletes	COMMON  [TRP] ?e0 parent Ptolemy XII Auletes [TRP] ?e0 type person
0	7328	7328	Where [BLK]  [DES] can i find #entity1Which [BLK]  [DES] companies [DES] were started in Toronto	COMMON  [TRP] ?e1 city  Toronto [TRP] ?e1 type company [TRP] ?e0 institution ?e1
0	7329	7329	Who [BLK]  [DES] is the film director of Alice's Wonderland	COMMON  [TRP] ?e0 director Pidol's Wonderland
1	7330	7330	How [BLK]  [DES] have royal designers for industry awardwinners got [DES] awards	COUNT  [TRP] ?e0 awards Royal Designers for Industry [TRP] ?e0 type award
0	7331	7331	Which [BLK]  [DES] are #entity1 forWhich [BLK]  [DES] countries [DES] History of Trier principal to	COMMON  [TRP] ?e1 capital History of Trier [TRP] ?e0 religion ?e1
0	7332	7332	Which [BLK]  [DES] the outflows of #entity1Which [BLK]  [DES] the lake [DES] has Benu river as one of it	COMMON  [TRP] ?e1 residence Benu Sen [TRP] ?e0 route start ?e1
0	7333	7333	Which [BLK]  [DES] region [DES] is governed by Mario Olivero	COMMON  [TRP] ?e0 birth place Carlito Olivero
1	7334	7334	Which [BLK]  [DES] Of which countries does Viveka Babajee have citizenship	COMMON  [TRP] ?e0 citizenship Viveka Babajee
0	7335	7335	Who [BLK]  [DES] was in youth clubs of FC Barcelona [DES] was in youth clubs of Newell's Old Boys	COMMON  [TRP] ?e0 youthclubs FC Barcelona (women)
0	7336	7336	Which [BLK]  [DES] the film [DES] starring of #entity1Which [BLK]  [DES] the movies [DES] whose editor is Harvey Rosenstock	COMMON  [TRP] ?e1 creator Mario Rosenstock [TRP] ?e0 producer ?e1
0	7337	7337	Which [BLK]  [DES] had Nicomedia as an important place [DES] Among the countries using Aureus as currency	COMMON  [TRP] ?e0 place Siege of Nicomedia
0	7338	7338	Which [BLK]  [DES] magazines [DES] were founded by ann Wenner	COMMON  [TRP] ?e0 starring Jann Wenner
0	7339	7339	Which [BLK]  [DES] is the former team of the Athens borned basketball players	COMMON  [TRP] ?e0 place of birth Athens
1	7340	7340	Which [BLK]  [DES] former team [DES] does the Nathan Dempsey played for	COMMON  [TRP] ?e0 former team Nathan Dempsey
0	7341	7341	Where [BLK]  [DES] is the origin of Filbert's Old Time Root Beer	COMMON  [TRP] ?e0 flavor Root beer
0	7342	7342	Who [BLK]  [DES] has recorded their singles in London	COMMON  [TRP] ?e0 label London
0	7343	7343	Which [BLK]  [DES] team [DES] did Marv McFadden played	COMMON  [TRP] ?e0 death place Marv McFadden
1	7344	7344	Where [BLK]  [DES] is Hafthor Julius Bjornsson from	COMMON  [TRP] ?e0 place of birth Hafthór Júlíus Björnsson
1	7345	7345	Which [BLK]  [DES] the work institutions of Andrew Schally	COMMON  [TRP] ?e0 work institutions Andrew Schally
1	7346	7346	Which [BLK]  [DES] planet [DES] was discovered by Johann Gottfired [DES] was discovered by Urbain Le Verrier	COMMON  [TRP] ?e0 discoverer Urbain Le Verrier [TRP] ?e0 type planet
1	7347	7347	Which [BLK]  [DES] writer [DES] is famous for works written by Neil Gaiman	COMMON  [TRP] ?e0 writer Neil Gaiman
0	7348	7348	Which [BLK]  [DES] are the houses of legislature in the political leader's seat of Medininagar	COMMON  [TRP] ?e0 Member of Parliament Medininagar
1	7349	7349	Which [BLK]  [DES] the honorary title [DES] the spouse of Lillian Disney	COMMON  [TRP] ?e0 spouse Lillian Disney
0	7350	7350	Who [BLK]  [DES] all are starring in #entity1Which [BLK]  [DES] movies [DES] director of photography is John Derek	COMMON  [TRP] ?e1 starring John Derek [TRP] ?e0 starring ?e1
0	7351	7351	Which [BLK]  [DES] movie [DES] produced by #entity1Which [BLK]  [DES] Michael Deeley [DES] was distributed by Warner Bros	COMMON  [TRP] ?e1 distributed by Warner Bros. [TRP] ?e0 starring ?e1
0	7352	7352	Which [BLK]  [DES] rugby player [DES] one of the school is Michael House	UNKNOWN  [TRP] ?e1 long seconds Michael Remp House
0	7353	7353	How [BLK]  [DES] cars [DES] succeeded #entity1Which [BLK]  [DES] the cars [DES] were similar to Cadillac Fleetwood	COUNT  [TRP] ?e1 related Cadillac Fleetwood [TRP] ?e0 successor ?e1
0	7354	7354	Who [BLK]  [DES] have been canonized by Pope Paul VI	COMMON  [TRP] ?e0 canonised by Pope Paul VI
0	7355	7355	Which [BLK]  [DES] the athlete with Balgowan	UNKNOWN  [TRP] ?e1 country Balgowan, Dundee
0	7356	7356	Which [BLK]  [DES] have Becket fund for religious liberty winners received [DES] other awards	COMMON  [TRP] ?e0 region served International Religious Liberty Association
0	7357	7357	Which [BLK]  [DES] all the buildings [DES] are located in #entity1Which [BLK]  [DES] districts [DES] governed by John Tory	COMMON  [TRP] ?e1 leader name John Tory [TRP] ?e0 location city ?e1
1	7358	7358	Which [BLK]  [DES] person [DES] produced Paradise place	UNKNOWN  [TRP] ?e1 producer Paradise Place [TRP] ?e1 type person
1	7359	7359	Which [BLK]  [DES] Name #entity1 [DES] is North-Western Province , Zambia [DES] Which [BLK]  [DES] the river [DES] whose mouth country is Mozambique [DES] whose mouth country is source region	COMMON  [TRP] ?e1 mouth country Mozambique [TRP] ?e1 type river [TRP] ?e0 name ?e1
0	7360	7360	Which [BLK]  [DES] the banks [DES] makes Postbanken	UNKNOWN  [TRP] ?e1 key people Postbanken
0	7361	7361	Which [BLK]  [DES] the show [DES] #entity2 DouglasWhich [BLK]  [DES] music [DES] is composed by John Douglas	UNKNOWN  [TRP] ?e2 Composer John Douglas (conductor) [TRP] ?e1 voice ?e2
0	7362	7362	Which [BLK]  [DES] the institute of Robert hall	COMMON  [TRP] ?e0 birth date Robert Hall (MP)
0	7363	7363	Which [BLK]  [DES] are the musicals of #entity1Which [BLK]  [DES] the people [DES] died in California	COMMON  [TRP] ?e1 death place California [TRP] ?e0 influenced by ?e1
1	7364	7364	Who [BLK]  [DES] wrote #entity1Which [BLK]  [DES] the play [DES] a character called Stella Kowalski exists	COMMON  [TRP] ?e1 characters Stella Kowalski [TRP] ?e1 type play [TRP] ?e0 writer ?e1
0	7365	7365	Which [BLK]  [DES] was founded by Congress of Industrial Organizations	COMMON  [TRP] ?e0 country Congress of Industrial Organizations
0	7366	7366	Who [BLK]  [DES] some basketball players [DES] played for Phoenix Suns	COMMON  [TRP] ?e0 former team Phoenix Suns
0	7367	7367	Who [BLK]  [DES] is the founder of Hohenau , Paraguay	COMMON  [TRP] ?e0 region served Paraguay
0	7368	7368	How [BLK]  [DES] does Rhaetian Railways own train stations [DES] nations	COUNT  [TRP] ?e0 operator Rhaetian Railway
0	7369	7369	Which [BLK]  [DES] country's engineered [DES] have studied at Aero Klub in Wroclaw	COMMON  [TRP] ?e0 sister station Sport Klub
0	7370	7370	Where [BLK]  [DES] is the team of Abdel Boucker located	COMMON  [TRP] ?e0 Team Abdel Nader
1	7371	7371	Which [BLK]  [DES] the sport league of Hampton Roads Rhinos	COMMON  [TRP] ?e0 league Hampton Roads Rhinos
0	7372	7372	Which [BLK]  [DES] the bridges [DES] made by the malaysian PWD	UNKNOWN  [TRP] ?e1 location Malaysian Bar
0	7373	7373	How [BLK]  [DES] were founded in Menlo Park , California [DES] companies	COUNT  [TRP] ?e0 former band member Menlo Park (band)
0	7374	7374	Which [BLK]  [DES] is the serving railway line of Rostov-Glavny	COMMON  [TRP] ?e0 country Rostov
0	7375	7375	Which [BLK]  [DES] railway line [DES] goes through #entity1Which [BLK]  [DES] the stations [DES] are a part of the North Caucasus railway	COMMON  [TRP] ?e1 headquarter North Caucasus Railway [TRP] ?e0 city ?e1
0	7376	7376	Which [BLK]  [DES] countries [DES] have #entity1Which [BLK]  [DES] the Start + Flug aircrafts [DES] originated	COMMON  [TRP] ?e0 origin Start + Flug Hippie [TRP] ?e0 type country
0	7377	7377	Which [BLK]  [DES] New Mexico company [DES] provides One Drive as a service	COMMON  [TRP] ?e0 territory Mexico
0	7378	7378	Which [BLK]  [DES] movies [DES] British people have edited	COMMON  [TRP] ?e0 party British People's Party (1939)
0	7379	7379	Where [BLK]  [DES] river end [DES] starts in Mazabuka	COMMON  [TRP] ?e0 settlement type Mazabuka District
0	7380	7380	Which [BLK]  [DES] the things [DES] people of New Orleans are famous for	COMMON  [TRP] ?e0 hometown New Orleans
1	7381	7381	Which [BLK]  [DES] was a common first team at the 1967 Mexican Grand Prix [DES] was a common first team at 1971 US one	COMMON  [TRP] ?e0 first team 1967 Mexican Grand Prix
1	7382	7382	Which [BLK]  [DES] is the death location of the Yakov Estrin	COMMON  [TRP] ?e0 death place Yakov Estrin
0	7383	7383	Which [BLK]  [DES] do the banks owned by Norwegian ministry of finance produce	COMMON  [TRP] ?e1 country Norwegian Bay [TRP] ?e0 production ?e1
0	7384	7384	Which [BLK]  [DES] label [DES] released #entity1Which [BLK]  [DES] the movie [DES] written by Thomas Meehan	COMMON  [TRP] ?e1 writer Thomas Meehan (writer) [TRP] ?e0 released ?e1
0	7385	7385	Which [BLK]  [DES] river [DES] starts in Gredelj	UNKNOWN  [TRP] ?e1 manufacturer TŽV Gredelj
0	7386	7386	Which [BLK]  [DES] awards have been given to people who fought in the Battle of France	COMMON  [TRP] ?e0 battle honours Battle of France
1	7387	7387	Which [BLK]  [DES] city [DES] City of Miami Cemetery is the governing body of	COMMON  [TRP] ?e0 governing body City of Miami Cemetery [TRP] ?e0 type city
0	7388	7388	Which [BLK]  [DES] the office holder [DES] whose constituency is Noe Valley , San Francisco [DES] belongs to military unit USS Kittiwake(ASR-13)	COMMON  [TRP] ?e0 region San Francisco
0	7389	7389	Which [BLK]  [DES] some organizations in Auckland [DES] created to do	COMMON  [TRP] ?e0 headquarters Auckland
1	7390	7390	Which [BLK]  [DES] the movie [DES] whose music given by Geoffrey Burgon [DES] distributed by Cinema International Corporation	COMMON  [TRP] ?e0 distributor Cinema International Corporation [TRP] ?e0 music Geoffrey Burgon
0	7391	7391	Which [BLK]  [DES] stadium's operator [DES] works in the Pepsi Center	COMMON  [TRP] ?e0 city  Pepsi Center
1	7392	7392	Which [BLK]  [DES] movie [DES] Trevor Peacock has narrated in	COMMON  [TRP] ?e0 narrator Trevor Peacock
0	7393	7393	Which [BLK]  [DES] cities [DES] built by the Roman emperor Charles 5	UNKNOWN  [TRP] ?e1 title Roman emperor
0	7394	7394	Which [BLK]  [DES] band [DES] Mike Shinoda is in	COMMON  [TRP] ?e0 associated band Mike Shinoda
0	7395	7395	Which [BLK]  [DES] all those [DES] whose youth club was managed by Luis Enrique	COUNT  [TRP] ?e0 managerclubs Luis Enrique (footballer)
1	7396	7396	Which [BLK]  [DES] the stadiums [DES] were rented by #entity2 of 2013Which [BLK]  [DES] the Central american games	UNKNOWN  [TRP] ?e1 stadium 2013 Central American Games
0	7397	7397	Which [BLK]  [DES] the river [DES] whose origin is North-Western Province , Zambia	COMMON  [TRP] ?e0 location Northern Province, Zambia
1	7398	7398	How [BLK]  [DES] things [DES] are aired on BBC HD	COUNT  [TRP] ?e0 network BBC HD
0	7399	7399	Where [BLK]  [DES] was Babita born	COMMON  [TRP] ?e0 child Babita
1	7400	7400	Which [BLK]  [DES] TV show [DES] writer is Erik Jendresen [DES] distributor is HBO	COMMON  [TRP] ?e0 writer Erik Jendresen
0	7401	7401	Which [BLK]  [DES] are Maniac Magee [DES] are Wringer	COMMON  [TRP] ?e0 before Maniac Magee
0	7402	7402	Which [BLK]  [DES] all the school of #entity1Which [BLK]  [DES] rugby player [DES] one of the school is Michael House	COMMON  [TRP] ?e1 Location Michael Remp House [TRP] ?e0 city  ?e1
1	7403	7403	Which [BLK]  [DES] is the constituency of #entity1Which [BLK]  [DES] the leader of Labour Party(Norway)	COMMON  [TRP] ?e1 leader Labour Party (Norway) [TRP] ?e0 constituency ?e1
0	7404	7404	Where [BLK]  [DES] can I find #entity1Which [BLK]  [DES] things [DES] run by the maritime museum of San Diego	COMMON  [TRP] ?e1 location Maritime Museum of San Diego [TRP] ?e0 location town ?e1
0	7405	7405	Where [BLK]  [DES] are #entity1 from [DES] main work is on the matter of feminism in CanadaWhich [BLK]  [DES] philosophers [DES] main work is on the matter of feminism in Canada	COMMON  [TRP] ?e1 main interest Feminism in Canada [TRP] ?e0 birth year ?e1
1	7406	7406	Which [BLK]  [DES] father is Newman Haynes Clanton	UNKNOWN  [TRP] ?e1 parent Newman Haynes Clanton
1	7407	7407	Which [BLK]  [DES] are some other services of #entity1Which [BLK]  [DES] the company [DES] whose service is Onedrive	COMMON  [TRP] ?e1 service OneDrive [TRP] ?e0 services ?e1
1	7408	7408	Which [BLK]  [DES] writer of A streetcar Named Desire [DES] the author of The Catastrophe of Success [DES] 	COMMON  [TRP] ?e0 author The Catastrophe of Success [TRP] ?e0 writer A Streetcar Named Desire (1995 film)
0	7409	7409	Which [BLK]  [DES] the product of Playboy Enterprise [DES] recognized title of Frank Thorne	COMMON  [TRP] ?e0 product Playboy
0	7410	7410	Which [BLK]  [DES] the cast of Master's Sun >	UNKNOWN  [TRP] ?e2 known for Sun
0	7411	7411	How [BLK]  [DES] things [DES] Stockholm is the HQ of	COUNT  [TRP] ?e0 territory Stockholm
0	7412	7412	Which [BLK]  [DES] places [DES] Starwood operates in	COMMON  [TRP] ?e0 Location Starwood Amphitheatre [TRP] ?e0 type place
1	7413	7413	Which [BLK]  [DES] countries [DES] share #entity1 sociocultural and ethnic heritage ofWhich [BLK]  [DES] similar [DES] of Native Indonesians	COMMON  [TRP] ?e1 region Native Indonesians [TRP] ?e0 region ?e1
0	7414	7414	Which [BLK]  [DES] are some awards given to #entity1Which [BLK]  [DES] people [DES] were born in sweden	COMMON  [TRP] ?e1 birthplace Sweden [TRP] ?e0 occupation ?e1
0	7415	7415	Which [BLK]  [DES] the bronze medalist of Alpine skiing at the 1964 Winter Olympics	UNKNOWN  [TRP] ?e3 discipline Alpine skiing at the 1964 Winter Olympics
0	7416	7416	Which [BLK]  [DES] states [DES] does #entity1 goWhich [BLK]  [DES] the stream [DES] ending at Saunders county	COMMON  [TRP] ?e1 mouth mountain Saunders County, Nebraska [TRP] ?e1 type stream [TRP] ?e0 country ?e1
0	7417	7417	Which [BLK]  [DES] state [DES] is Goose Lake Valle [DES] part of Lava River Cave	COMMON  [TRP] ?e0 photo Lava River Cave (Arizona)
0	7418	7418	Who [BLK]  [DES] has fought in the conflicts around the Mississippi river	COMMON  [TRP] ?e0 battle Mississippi River
0	7419	7419	Which [BLK]  [DES] the different religions [DES] practiced by #entity1Which [BLK]  [DES] people [DES] are in the Malaysian [DES] are in the Chinese association	COUNT  [TRP] ?e1 jurisdiction Chinese Skating Association [TRP] ?e0 occupation ?e1
1	7420	7420	Which [BLK]  [DES] country [DES] did #entity1 swear his oath toWhich [BLK]  [DES] the successor of William Ofori Atta	COMMON  [TRP] ?e1 successor William Ofori Atta [TRP] ?e0 country ?e1
0	7421	7421	Who [BLK]  [DES] fictional character [DES] portrayed in Terminator 2 : Judgment Day	COMMON  [TRP] ?e0 cpu Terminator 2 (console)
0	7422	7422	Which [BLK]  [DES] is the local authority of the Trinity School , Brentwood [DES] place of birth of the Sarah Walker (badminton)	COMMON  [TRP] ?e0 place of birth Sarah Walker (BMX rider)
0	7423	7423	Which [BLK]  [DES] expertise of the Menetries [DES] warbler is #entity1Which [BLK]  [DES] the nationality of the Jeyhun Abiyev	COMMON  [TRP] ?e1 nationality Jeyhun Abiyev [TRP] ?e0 territory ?e1
1	7424	7424	Which [BLK]  [DES] the movies [DES] whose director is Orson Welles	COMMON  [TRP] ?e0 film director Orson Welles
1	7425	7425	Who [BLK]  [DES] authored #entity1Which [BLK]  [DES] the works [DES] published in the Jump Square Magazine	COMMON  [TRP] ?e1 magazine Jump Square [TRP] ?e1 type work [TRP] ?e0 author ?e1
0	7426	7426	Which [BLK]  [DES] cities [DES] were the chess grand masters born	COMMON  [TRP] ?e0 presenter Grand Master (order)
1	7427	7427	Which [BLK]  [DES] sports [DES] are played by #entity1Which [BLK]  [DES] school [DES] owns Fr. Agnel Stadium	COMMON  [TRP] ?e1 owner Fr. Agnel Stadium [TRP] ?e0 sport ?e1
0	7428	7428	Which [BLK]  [DES] players [DES] play their first game	COMMON  [TRP] e1 University of Hawaii at Manoa university
0	7429	7429	Which [BLK]  [DES] companies [DES] are under Rolv Erik Ryssdal	UNKNOWN  [TRP] ?e1 birth year Rolv Eriksrud
1	7430	7430	How [BLK]  [DES] own #entity1 [DES] organizationsWhich [BLK]  [DES] the website [DES] Jimmy Wales contributes	COUNT  [TRP] ?e1 author Jimmy Wales [TRP] ?e0 owner ?e1
1	7431	7431	Which [BLK]  [DES] the ethnic group [DES] Clara Ng belongs	UNKNOWN  [TRP] ?e1 ethnicity Clara Ng
1	7432	7432	Which [BLK]  [DES] religions [DES] both [DES] Pope Gregory 1 reverred [DES] Edwin of northumbria reverred	COMMON  [TRP] ?e0 venerated Pope Gregory X [TRP] ?e0 venerated in Edwin of Northumbria
0	7433	7433	Which [BLK]  [DES] the albums [DES] recorded in Anaheim	UNKNOWN  [TRP] ?e1 city  Anaheim Aces
0	7434	7434	Which [BLK]  [DES] band one of [DES] current member is Hynief	UNKNOWN  [TRP] ?e1 settlement type Rynie
0	7435	7435	Which [BLK]  [DES] have died in Mississippi [DES] Producers of	COMMON  [TRP] ?e0 city  Mississippi
0	7436	7436	How [BLK]  [DES] does Rhaetian Railways own train stations [DES] nations	COUNT  [TRP] ?e0 owned Rhaetian Railway
0	7437	7437	Which [BLK]  [DES] the members of #entity1Which [BLK]  [DES] youth clubs [DES] have Camp Nou as their homeground	COMMON  [TRP] ?e1 ground Camp Nou [TRP] ?e0 league ?e1
0	7438	7438	Which [BLK]  [DES] citys mayor [DES] is anne hidalgo	COMMON  [TRP] ?e0 leader Anne Hidalgo
1	7439	7439	Which [BLK]  [DES] a company [DES] founded by Akio Morita	UNKNOWN  [TRP] ?e1 founder Akio Morita
0	7440	7440	Which [BLK]  [DES] the Germanic kind of languages	UNKNOWN  [TRP] ?e2 is part of military conflict Germanic Wars
0	7441	7441	Who [BLK]  [DES] owns #entity1Which [BLK]  [DES] the railway line [DES] goes through the Newark Station	COMMON  [TRP] ?e1 address Newark station (Delaware) [TRP] ?e0 owner ?e1
1	7442	7442	Which [BLK]  [DES] movies [DES] have their music composed by #entity1Which [BLK]  [DES] someone [DES] signed up with RCA Records	COMMON  [TRP] ?e1 record label RCA Records [TRP] ?e0 music ?e1
0	7443	7443	Which [BLK]  [DES] magazine [DES] is Marritt Cabal known for #entity1Which [BLK]  [DES] has Lucifer Hammer as publisher	COMMON  [TRP] ?e1 publisher Lucifer (DC Comics) [TRP] ?e0 occupation ?e1
0	7444	7444	Which [BLK]  [DES] the city [DES] is the constituency of Zora Singh Maan	UNKNOWN  [TRP] ?e1 constituency Zora Singh Maan [TRP] ?e1 type city
1	7445	7445	Which [BLK]  [DES] a lieutenant [DES] named Winston Bryant	UNKNOWN  [TRP] ?e1 lieutenant Winston Bryant
0	7446	7446	Which [BLK]  [DES] down [DES] all the cast members of Tony n ' Tina's Wedding	COMMON  [TRP] ?e0 associated band Tony An
0	7447	7447	Which [BLK]  [DES] the Spider-Man : Edge of Time	UNKNOWN  [TRP] ?e1 publisher Spider-Man
1	7448	7448	Which [BLK]  [DES] the office holder [DES] predecessor as Mark Latham [DES] predecessor as partner Tim Mathieson	COMMON  [TRP] ?e0 predecessor Mark Latham [TRP] ?e0 type office holder
0	7449	7449	How [BLK]  [DES] are signed up with #entity1 [DES] bandsWhich [BLK]  [DES] labels [DES] were founded in Japan	COUNT  [TRP] ?e1 location Japan [TRP] ?e0 pushpin label ?e1
0	7450	7450	Which [BLK]  [DES] the military unit whose garrison is Arlington County , Virginia [DES] command structure is United States Department of Defense	COMMON  [TRP] ?e0 command structure United States Department of Defense [TRP] ?e0 garrison Virginia
1	7451	7451	Which [BLK]  [DES] country [DES] is the Duong river	COMMON  [TRP] ?e0 source country Đuống River
1	7452	7452	Which [BLK]  [DES] the first driver of 1999 San Marino Grand Prix	COMMON  [TRP] ?e0 First Driver 1999 San Marino Grand Prix
1	7453	7453	Which [BLK]  [DES] is the debut team of #entity1Which [BLK]  [DES] the american football player [DES] studied in North Fort Myers High School	COMMON  [TRP] ?e1 high school North Fort Myers High School [TRP] ?e0 debut team ?e1
0	7454	7454	Which [BLK]  [DES] the baseball players [DES] died in Los Angeles	UNKNOWN  [TRP] ?e1 PLACE OF DEATH Los Angeles
0	7455	7455	Which [BLK]  [DES] river [DES] also flows in Tukwila , Washington	UNKNOWN  [TRP] ?e1 country For Washington
1	7456	7456	Which [BLK]  [DES] a famous relative of barry voight	COMMON  [TRP] ?e0 relative Barry Voight
0	7457	7457	Which [BLK]  [DES] river [DES] starts in Gredelj	UNKNOWN  [TRP] ?e1 parent TŽV Gredelj
1	7458	7458	Which [BLK]  [DES] is the nearest city to Elliott Bay	COMMON  [TRP] ?e0 nearest city Elliott Bay
0	7459	7459	Which [BLK]  [DES] show's theme music composer [DES] label is MapleMusic Recordings	COMMON  [TRP] ?e0 label MapleMusic Recordings
0	7460	7460	How [BLK]  [DES] have built concrete bridges [DES] companies	COUNT  [TRP] ?e0 construction material Concrete
1	7461	7461	Which [BLK]  [DES] sports [DES] exist in #entity1Which [BLK]  [DES] the universities [DES] whose president is Emanuel de Guzman	COMMON  [TRP] ?e1 president Emanuel de Guzman [TRP] ?e0 sport ?e1
1	7462	7462	Which [BLK]  [DES] country [DES] is Bocas del toro a capital of some region	COMMON  [TRP] ?e0 country Bocas del Toro Group [TRP] ?e0 type country
0	7463	7463	Which [BLK]  [DES] the board of #entity2Which [BLK]  [DES] an organization [DES] kickstarted in New York	UNKNOWN  [TRP] ?e2 city  New York [TRP] ?e1 area ?e2
0	7464	7464	Which [BLK]  [DES] city [DES] was founded by George Washington [DES] was founded by John Forbes (British Army officer)	COMMON  [TRP] ?e0 city  George Washington (Bailly)
0	7465	7465	Which [BLK]  [DES] Count #entity1 [DES] is Microsoft Windows [DES] Which [BLK]  [DES] the software [DES] C++ [DES] operating system	COUNT  [TRP] ?e0 species Microsoft Windows
0	7466	7466	Which [BLK]  [DES] the one [DES] wrote #entity2Which [BLK]  [DES] the screen play of The Postman	UNKNOWN  [TRP] ?e2 starring The Postman (film) [TRP] ?e1 writer ?e2
